section,location,date,question_order,question_title,answer,frequency,question_type,question_allowedValues
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,3,"Para mí, el estudio es:",Un juego.,1,multiOptionSingleChoice,"{""list"":[""Un juego."",""Un derecho.""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",No,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",Sí,6,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Taraira,09.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",A veces,12,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Siempre,3,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,A veces,6,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Nunca,9,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,Sí,9,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,No,6,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,AVISO AL ENCARGADO DEL PROGRAMA PARA QUE NO ROBE LA MALLA Y  LO DEJE EN SU LUGAR.,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO A LA POLICÍA Y LO PERSIGO.,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO A LA POLICÍA Y LO PERSIGO HASTA SU PARADERO,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO A LA POLICÍA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,YO LE DIRÍA QUE NO LA SAQUE PORQUE ES DEL PUEBLO Y DE TODOS Y HAY QUE CUIDARLA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,YO VOY LE AVISO AL CORREGIDOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE DIGO AL CORREGIDOR O A CUALQUIER PERSONA QUE ESTE CERCA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,"DENUNCIO, VOY DONDE EL CORREGIDOR O PERSONA MAYOR QUE SEA RESPONSABLE",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,A NADIE HA ROBADO LA MAYA DE LA CANCHA PORQUE HAY GENTE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO AL CORREGIDOR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,AVISARLE AL CORREGIDOR PARA QUE HAGA ALGO POR LA MAYA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LE AVISO A LA AUTORIDAD O ALGUNAS PERSONAS MAYORES,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,LLAMAR A LAS AUTORIDADES,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,YO LLAMO A UNA PERSONA PARA QUE LE DIGA AL QUE ESTA ROBANDO LA MAYA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,AVISO AL ENCARGADO DEL PROGRAMA PARA QUE NO ROBE LA MAYA Y LO DEJE EN SU LUGAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,No,10,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,Sí,5,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",NO HAY PELIGRO PORQUE LA CUIDAMOS,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?","BANDAS DELINCUENCIALES, MATONEO",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",NA,9,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?","MATONEO, BULLING, BANDAS DELICUNCIALES",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?","PORQUE HAY HUECOS, VIDRIOS UNO SE PUEDE CORTAR O SE PUEDE LICIAR",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",EN LA CANCHA DE FÚTBOL ENCUENTRO VIDRIOS,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",SI LO VEO QUE ESTÁ PELIGROSO MUY PELIGROSO PARA LA GENTE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,Sí,13,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,No,2,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"LA CANCHA SIRVE PARA ENTRENAR, PARA JUGAR Y RECREARNOS. EL PARQUE SIRVE PARA QUE LOS NIÑOS JUEGUEN SIN PROBLEMA",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PATA JUGAR O RECREARCE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR O RECREARSE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,EN MI COMUNIDAD LAS UTILIZAMOS PARA HACER EVENTOS DEPORTIVOS Y ACTIVIDADES,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,EN MI COMUNIDAD SE UTILIZAN LAS CANCHAS PARA JUGAR Y PARA DIVERTIRSE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"PARA RECREARNOS, DIVERTIRNOS, REUNIONES, INTEGRACIONES.",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"PARA REUNIONES, INTEGRACIONES, PRACTICAR DEPORTE Y CAMPEONATOS",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR DÍA Y NOCHE.,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR Y RECREAR,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"PARA HACER ALGÚN PROGRAMA, REUNIÓN, ETC.",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA HACER ALGUNAS ACTIVIDADES EN LA CANCHA Y EL PARQUE PARA QUE LOS NIÑOS JUEGUEN,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,PARA JUGAR Y ESTAR SIEMPRE ALEGRE,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"EL PARQUE PARA JUGAR O DIVERTIRSE, LA CANCHA SIRVE PARA DIVERTIRSE Y JUGAR",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"LA CANCHA SIRVE PARA ENTRENAR, RECREARNOS Y JUGAR. Y EL PARQUE PARA QUE LOS NIÑOS JUEGUEN SIN PROBLEMA.",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,No,14,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Tarapacá,28.09.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,Sí,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",No,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",Sí,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,Sí,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Policía,11,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Ladrón,4,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,No,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,Sí,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",No,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Tarapacá,28.09.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",Sí,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,1,"Si un amigo me invita a consumir cigarrillo, ¿lo hago?",No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Me da pena,3,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Los recibo con agrado,10,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Respondo agresivamente,2,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,11,Cuando estoy conversando con mis amigos sobre fútbol y otro chico quiere participar ¿lo dejo entrar en la conversación?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,11,Cuando estoy conversando con mis amigos sobre fútbol y otro chico quiere participar ¿lo dejo entrar en la conversación?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,12,Cuando he tenido problemas con otras personas ¿He propuesto soluciones?,Sí,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,13,Cuando alguien me golpea:,¿Le devuelvo el golpe o continúo la pelea?,4,multiOptionSingleChoice,"{""list"":[""¿Le devuelvo el golpe o continúo la pelea?"",""¿No le contesto y me voy o intento dialogar con él?""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,13,Cuando alguien me golpea:,¿No le contesto y me voy o intento dialogar con él?,11,multiOptionSingleChoice,"{""list"":[""¿Le devuelvo el golpe o continúo la pelea?"",""¿No le contesto y me voy o intento dialogar con él?""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,PORQUE ES MALO PARA EL PULMÓN Y PUEDE CAUSAR LA MUERTE,2,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,NO PORQUE NO ES UN ACTO SALUDABLE,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,PORQUE NECESITO SER SALUDABLE MAS QUE TODO EN MIS PULMONES,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,NO ES UN ACTO SALUDABLE,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,ME CAUSA MAL DE LOS PULMONES Y ME PUEDE CAUSAR LA MUERTE.,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,PORQUE ESO ES MALO PARA LA SALUD,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,SE QUE ME PUEDO HACER MUCHO DAÑO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,ES DAÑINO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,ES MUY MALO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,ES MALO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,NO QUIERO SUFRIR ENFERMEDADES MAS ADELANTE,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,PORQUE LE ESTÁ LLEVANDO POR UN MALO CAMINO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,NO ME GUSTA CONSUMIR NADA DE ESO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,2,¿Por qué?,PORQUE ES MALO PARA MI Y ME HACE DAÑO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,3,"¿Expreso mi rabia o enojo por medio de golpes, gritos, etc?",A veces,11,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,3,"¿Expreso mi rabia o enojo por medio de golpes, gritos, etc?",Nunca,4,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,4,Cuando intento resolver un problema ¿pienso en las consecuencias o en lo que podría pasar después?,Sí,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,4,Cuando intento resolver un problema ¿pienso en las consecuencias o en lo que podría pasar después?,No,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,5,"Para recibir el refrigerio, los otros chicos hacen fila ¿yo prefiero no hacerla y me meto en cualquier lugar sin respetar la fila?",No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,6,Cuando voy a corregir a alguien que se equivocó ¿lo grito o lo golpeo?,No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,7,"En el barrio, un grupo de muchachos me amenaza con golpearme ¿le cuento este problema a alguien?",Sí,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"LE CUENTO A MI MAMÁ, PORQUE ELLA ME DA CONSEJO",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"A MIS PADRES, A LA POLICÍA AUTORIDAD SUPREMA",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"A MIS PADRES, POLICÍA, CORREGIDOR",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"AVISARLE A LA POLICÍA, AUTORIDAD SUPREMA",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,A MIS PADRES Y A UN COMPAÑERO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"A MIS PADRES, VECINOS O AMIGOS",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"A UNA PERSONA ADULTA, POLICÍA, AL GESTOR FORMATIVO, CORREGIDOR",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,A MIS PADRES O AUTORIDADES,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,LE CUENTO A MIS PADRES Y TÍOS O PRIMOS,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,A MI PAPÁ,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"A MI PAPÁ, A MI MAMÁ O ALGÚN FAMILIAR",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"AL CORREGIDOR, A LA POLICÍA Y A LAS DEMÁS PERSONAS MAYORES",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,"A MI MAMÁ, ABUELOS, TÍOS, TÍAS, AMIGOS, ETC",1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ O A LA AUTORIDAD,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ PORQUE ELLA ME DA CONSEJOS,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Tarapacá,28.09.2015 00:00:00,9,¿Me siento bien cuando me felicitan y acepto los buenos comentarios que me hacen por una buena acción que he hecho?,Sí,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,1,¿Cuál de estas frases hace parte del himno nacional de mi país?,Oh gloria inmarcesible,13,multiOptionSingleChoice,"{""list"":[""Oh gloria inmarcesible"",""Ninguna."",""Si Bolívar salvó los abismos."",""Ouviram do Ipiranga as margens plácidas"",""Gloria al bravo pueblo.""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,1,¿Cuál de estas frases hace parte del himno nacional de mi país?,Ninguna.,2,multiOptionSingleChoice,"{""list"":[""Oh gloria inmarcesible"",""Ninguna."",""Si Bolívar salvó los abismos."",""Ouviram do Ipiranga as margens plácidas"",""Gloria al bravo pueblo.""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Tarapacá,28.09.2015 00:00:00,2,¿Conozco las festividades y celebraciones que se hacen en la región donde vivo?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
